id,factory_no,machine_no,serial_no,part_no,timestamp,status
946,100380,16555,6493042CL8R0156661577860220,a42CL6R,2002-01-27T20:13:00.000Z,beta_engine
947,81226,8454,4596442CL9R0156661577860220,a42CL3R,2001-09-27T07:37:00.000Z,beta_engine
948,36527,44966,5473742CL1R0156661577860220,a42CL9R,2001-03-31T21:41:00.000Z,beta_engine
949,237708,3208,5358942CL1R0156661577860220,a42CL5R,2002-04-06T01:06:00.000Z,beta_engine
950,127465,25948,5409242CL4R0156661577860220,a42CL8R,2001-02-05T15:32:00.000Z,beta_engine
951,26382,13959,3350642CL4R0156661577860220,a42CL6R,2001-09-13T15:15:00.000Z,beta_engine
952,569013,27207,5310642CL5R0156661577860220,a42CL1R,2003-02-17T12:09:00.000Z,beta_engine
953,149811,37340,1306942CL8R0156661577860220,a42CL7R,2001-07-01T02:23:00.000Z,beta_engine
954,79455,3934,4168842CL9R0156661577860220,a42CL1R,2002-05-24T10:39:00.000Z,beta_engine
955,63535,52856,1997942CL6R0156661577860220,a42CL1R,2002-03-29T15:35:00.000Z,beta_engine
956,135170,16975,3596742CL8R0156661577860220,a42CL1R,2002-04-03T20:10:00.000Z,beta_engine
957,150167,20951,2179042CL3R0156661577860220,a42CL4R,2001-08-11T16:44:00.000Z,beta_engine
958,154025,12071,5152042CL4R0156661577860220,a42CL3R,2001-05-30T23:20:00.000Z,beta_engine
959,332995,8046,6254842CL8R0156661577860220,a42CL2R,2001-12-03T19:29:00.000Z,beta_engine
960,49982,9592,2087942CL1R0156661577860220,a42CL4R,2001-08-09T10:29:00.000Z,beta_engine
961,296228,17880,4196442CL6R0156661577860220,a42CL1R,2001-12-02T09:29:00.000Z,beta_engine
962,173750,22776,2318442CL3R0156661577860220,a42CL2R,2003-03-08T05:24:00.000Z,beta_engine
963,134279,28850,1944242CL2R0156661577860220,a42CL5R,2001-03-01T04:03:00.000Z,beta_engine
964,319376,11219,3169242CL5R0156661577860220,a42CL6R,2001-09-13T01:02:00.000Z,beta_engine
965,15285,23061,5345042CL3R0156661577860220,a42CL8R,2002-05-08T01:38:00.000Z,beta_engine
966,92690,21424,3809842CL9R0156661577860220,a42CL7R,2001-09-07T18:22:00.000Z,beta_engine
967,95560,33064,4669342CL7R0156661577860220,a42CL5R,2001-09-03T15:46:00.000Z,beta_engine
968,332137,13202,2524342CL1R0156661577860220,a42CL9R,2001-07-17T10:45:00.000Z,beta_engine
969,64738,18670,2904642CL9R0156661577860220,a42CL1R,2002-02-21T14:33:00.000Z,beta_engine
970,114761,6988,3070942CL3R0156661577860220,a42CL2R,2002-01-10T05:40:00.000Z,beta_engine
971,63734,50702,2451442CL6R0156661577860220,a42CL2R,2001-11-15T01:28:00.000Z,beta_engine
972,167327,2249,416242CL5R0156661577860220,a42CL9R,2002-05-22T05:18:00.000Z,beta_engine
973,242955,18822,3431942CL3R0156661577860220,a42CL4R,2001-11-28T02:01:00.000Z,beta_engine
974,80126,10675,1703642CL4R0156661577860220,a42CL6R,2001-08-20T13:38:00.000Z,beta_engine
975,168163,14893,6323742CL4R0156661577860220,a42CL5R,2001-08-25T20:38:00.000Z,beta_engine
976,88662,22952,5920542CL3R0156661577860220,a42CL7R,2001-11-07T17:23:00.000Z,beta_engine
977,241939,33757,1005242CL9R0156661577860220,a42CL7R,2002-05-16T02:12:00.000Z,beta_engine
978,115033,7221,2920142CL2R0156661577860220,a42CL4R,2001-04-22T14:33:00.000Z,beta_engine
979,110400,18619,4025142CL7R0156661577860220,a42CL8R,2002-04-19T14:45:00.000Z,beta_engine
980,231203,8682,6084842CL6R0156661577860220,a42CL8R,2002-02-06T07:55:00.000Z,beta_engine
981,209273,9637,5193442CL3R0156661577860220,a42CL8R,2001-12-31T02:00:00.000Z,beta_engine
982,274357,15748,929342CL4R0156661577860220,a42CL7R,2002-01-12T18:46:00.000Z,beta_engine
983,131641,29996,6254542CL3R0156661577860220,a42CL4R,2002-04-17T04:27:00.000Z,beta_engine
984,111643,19709,2918442CL9R0156661577860220,a42CL2R,2002-11-16T23:57:00.000Z,beta_engine
985,131186,47860,4841142CL1R0156661577860220,a42CL1R,2001-12-28T21:48:00.000Z,beta_engine
986,133270,2472,4239142CL1R0156661577860220,a42CL5R,2001-12-17T06:03:00.000Z,beta_engine
987,159167,34457,4936342CL9R0156661577860220,a42CL7R,2002-08-23T02:51:00.000Z,beta_engine
988,164591,34377,4642542CL7R0156661577860220,a42CL5R,2001-08-27T12:14:00.000Z,beta_engine
989,10000,25618,301742CL3R0156661577860220,a42CL3R,2001-07-18T21:22:00.000Z,beta_engine
990,647210,13111,5828642CL8R0156661577860220,a42CL5R,2002-11-28T00:42:00.000Z,beta_engine
991,70366,7211,1178642CL9R0156661577860220,a42CL9R,2002-03-01T23:04:00.000Z,beta_engine
992,89068,39981,2365242CL5R0156661577860220,a42CL5R,2002-01-18T02:51:00.000Z,beta_engine
993,17586,26444,4238042CL7R0156661577860220,a42CL6R,2001-11-14T18:57:00.000Z,beta_engine
994,251063,18283,3425042CL1R0156661577860220,a42CL9R,2002-03-08T15:50:00.000Z,beta_engine
995,208175,22680,3269042CL8R0156661577860220,a42CL9R,2002-04-30T21:38:00.000Z,beta_engine
996,206151,15311,6182942CL4R0156661577860220,a42CL1R,2002-02-17T12:05:00.000Z,beta_engine
997,107561,15031,2809542CL9R0156661577860220,a42CL8R,2001-10-07T09:32:00.000Z,beta_engine
998,73324,15109,3523942CL4R0156661577860220,a42CL2R,2002-04-18T02:37:00.000Z,beta_engine
999,137411,16760,3446042CL1R0156661577860220,a42CL5R,2002-01-27T14:55:00.000Z,beta_engine
1000,64204,6045,5646642CL8R0156661577860220,a42CL1R,2001-07-22T22:07:00.000Z,beta_engine
1001,86206,6355,673842CL5R0156661577860220,a42CL1R,2002-02-13T16:23:00.000Z,beta_engine
1002,84615,26195,6521942CL9R0156661577860220,a42CL7R,2001-08-12T23:00:00.000Z,beta_engine
1003,355736,14043,1634742CL1R0156661577860220,a42CL4R,2002-03-24T06:25:00.000Z,beta_engine
1004,73795,30221,3840342CL9R0156661577860220,a42CL8R,2002-12-08T06:30:00.000Z,beta_engine
1005,75339,31998,5832842CL5R0156661577860220,a42CL1R,2002-03-25T18:24:00.000Z,beta_engine
1006,207645,16063,2462942CL4R0156661577860220,a42CL5R,2001-06-25T05:52:00.000Z,beta_engine
1007,229052,33363,3970442CL8R0156661577860220,a42CL8R,2001-09-18T08:06:00.000Z,beta_engine
1008,165482,25671,2056242CL3R0156661577860220,a42CL9R,2002-08-23T10:43:00.000Z,beta_engine
1009,140085,6701,4224042CL7R0156661577860220,a42CL7R,2002-05-25T21:56:00.000Z,beta_engine
1010,31118,24282,527842CL8R0156661577860220,a42CL7R,2002-10-14T22:36:00.000Z,beta_engine
1011,351984,30274,4852042CL4R0156661577860220,a42CL9R,2001-08-17T07:47:00.000Z,beta_engine
1012,140667,2118,3687542CL5R0156661577860220,a42CL2R,2002-05-05T19:53:00.000Z,beta_engine
1013,440498,9117,5077842CL6R0156661577860220,a42CL3R,2001-12-03T18:43:00.000Z,beta_engine
1014,156414,13849,3804742CL6R0156661577860220,a42CL9R,2001-11-30T21:03:00.000Z,beta_engine
1015,109856,45690,4515942CL6R0156661577860220,a42CL1R,2002-05-06T05:48:00.000Z,beta_engine
1016,102291,39027,4438642CL7R0156661577860220,a42CL4R,2002-03-13T21:49:00.000Z,beta_engine
1017,43606,35684,4204242CL8R0156661577860220,a42CL8R,2001-08-04T15:23:00.000Z,beta_engine
1018,310135,9062,3785242CL5R0156661577860220,a42CL8R,2002-06-24T06:43:00.000Z,beta_engine
1019,50826,8076,3126542CL5R0156661577860220,a42CL7R,2002-01-20T12:51:00.000Z,beta_engine
1020,53821,17676,1583142CL9R0156661577860220,a42CL7R,2002-03-12T01:47:00.000Z,beta_engine
1021,38640,12986,5134942CL1R0156661577860220,a42CL4R,2002-03-13T14:43:00.000Z,beta_engine
1022,148368,11293,4846342CL6R0156661577860220,a42CL5R,2001-04-13T15:36:00.000Z,beta_engine
1023,59800,4200,6314042CL1R0156661577860220,a42CL7R,2002-03-30T07:56:00.000Z,beta_engine
1024,118326,4325,5331042CL7R0156661577860220,a42CL4R,2002-02-24T12:35:00.000Z,beta_engine
1025,59880,27977,612442CL7R0156661577860220,a42CL4R,2002-02-09T10:02:00.000Z,beta_engine
1026,41780,7635,4440342CL2R0156661577860220,a42CL4R,2001-09-13T17:44:00.000Z,beta_engine
1027,38677,8449,2647942CL5R0156661577860220,a42CL1R,2002-01-19T11:23:00.000Z,beta_engine
1028,114812,20327,5691042CL6R0156661577860220,a42CL6R,2001-10-28T02:08:00.000Z,beta_engine
1029,287999,64947,5373242CL4R0156661577860220,a42CL1R,2002-05-03T23:20:00.000Z,beta_engine
1030,112740,35305,4551842CL9R0156661577860220,a42CL9R,2001-04-01T05:24:00.000Z,beta_engine
1031,38286,15811,5755842CL6R0156661577860220,a42CL4R,2002-07-31T19:05:00.000Z,beta_engine
1032,37166,6896,2277842CL6R0156661577860220,a42CL2R,2002-01-26T04:37:00.000Z,beta_engine
1033,137840,6937,2928942CL5R0156661577860220,a42CL3R,2001-03-30T15:45:00.000Z,beta_engine
1034,201062,19288,3255942CL1R0156661577860220,a42CL2R,2002-07-31T23:50:00.000Z,beta_engine
1035,214348,16997,5934242CL2R0156661577860220,a42CL6R,2001-06-20T23:53:00.000Z,beta_engine
1036,89556,11272,5654442CL8R0156661577860220,a42CL2R,2002-07-18T06:41:00.000Z,beta_engine
1037,21830,17139,2768042CL9R0156661577860220,a42CL2R,2002-04-25T10:11:00.000Z,beta_engine
1038,78167,9352,2584442CL1R0156661577860220,a42CL4R,2002-01-14T11:43:00.000Z,beta_engine
1039,106949,3494,4901842CL8R0156661577860220,a42CL8R,2001-11-28T01:27:00.000Z,beta_engine
1040,121560,13312,1551142CL8R0156661577860220,a42CL7R,2002-01-04T12:07:00.000Z,beta_engine
1041,105201,7178,4698542CL3R0156661577860220,a42CL2R,2002-01-15T01:24:00.000Z,beta_engine
1042,137577,28593,1540542CL1R0156661577860220,a42CL5R,2002-01-03T12:01:00.000Z,beta_engine
1043,211257,10795,621542CL6R0156661577860220,a42CL2R,2002-04-26T03:58:00.000Z,beta_engine
1044,16339,16730,2097442CL9R0156661577860220,a42CL3R,2001-01-13T22:49:00.000Z,beta_engine
1045,20620,23443,4531342CL3R0156661577860220,a42CL7R,2001-10-31T01:08:00.000Z,beta_engine
1046,347690,13018,2298742CL5R0156661577860220,a42CL9R,2001-12-14T11:21:00.000Z,beta_engine
1047,94816,11669,5304542CL3R0156661577860220,a42CL3R,2002-01-04T15:48:00.000Z,beta_engine
1048,86536,19334,769742CL8R0156661577860220,a42CL8R,2002-07-29T15:50:00.000Z,beta_engine
1049,96738,23050,4336942CL6R0156661577860220,a42CL9R,2001-12-29T23:27:00.000Z,beta_engine
1050,132137,14890,5031542CL7R0156661577860220,a42CL8R,2001-11-10T20:00:00.000Z,beta_engine
1051,114999,10843,5449942CL5R0156661577860220,a42CL3R,2002-11-13T17:13:00.000Z,beta_engine
1052,91416,16070,5465442CL3R0156661577860220,a42CL9R,2002-03-27T01:20:00.000Z,beta_engine
1053,105777,27382,54042CL1R0156661577860220,a42CL2R,2002-09-19T06:47:00.000Z,beta_engine
1054,72795,36680,4758442CL8R0156661577860220,a42CL4R,2001-07-24T19:23:00.000Z,beta_engine
1055,114412,7621,2891342CL1R0156661577860220,a42CL1R,2001-02-05T08:32:00.000Z,beta_engine
1056,128813,7190,5778442CL5R0156661577860220,a42CL3R,2001-08-11T06:11:00.000Z,beta_engine
1057,65735,27316,559542CL4R0156661577860220,a42CL2R,2002-10-02T05:24:00.000Z,beta_engine
1058,75932,16567,36942CL3R0156661577860220,a42CL6R,2001-05-25T12:54:00.000Z,beta_engine
1059,27581,8512,6137742CL9R0156661577860220,a42CL7R,2002-01-01T23:15:00.000Z,beta_engine
1060,212997,16188,1431342CL8R0156661577860220,a42CL1R,2001-09-05T06:49:00.000Z,beta_engine
1061,213299,18613,4865842CL1R0156661577860220,a42CL4R,2002-06-12T22:47:00.000Z,beta_engine
1062,69025,9088,3148842CL2R0156661577860220,a42CL6R,2002-12-11T08:22:00.000Z,beta_engine
1063,98062,6499,1121142CL5R0156661577860220,a42CL6R,2002-06-09T15:06:00.000Z,beta_engine
1064,214476,46652,5436542CL7R0156661577860220,a42CL2R,2002-04-23T21:59:00.000Z,beta_engine
1065,129562,7882,3067442CL8R0156661577860220,a42CL8R,2002-03-27T15:03:00.000Z,beta_engine
1066,305685,2006,2284742CL4R0156661577860220,a42CL1R,2002-03-14T00:25:00.000Z,beta_engine
1067,265438,14678,5411742CL3R0156661577860220,a42CL9R,2001-07-27T01:10:00.000Z,beta_engine
1068,158703,17311,2460842CL3R0156661577860220,a42CL4R,2002-04-09T19:35:00.000Z,beta_engine
1069,346747,13867,2645942CL9R0156661577860220,a42CL6R,2002-07-16T02:28:00.000Z,beta_engine
1070,259991,16331,1287742CL9R0156661577860220,a42CL3R,2001-12-27T05:29:00.000Z,beta_engine
1071,68363,10370,902042CL5R0156661577860220,a42CL7R,2001-05-22T15:10:00.000Z,beta_engine
1072,73450,47802,5379042CL9R0156661577860220,a42CL7R,2001-10-14T10:36:00.000Z,beta_engine
1073,20650,10978,1185842CL2R0156661577860220,a42CL5R,2001-09-20T00:56:00.000Z,beta_engine
1074,45760,25451,2281742CL7R0156661577860220,a42CL8R,2002-03-16T05:34:00.000Z,beta_engine
1075,114341,7322,251242CL4R0156661577860220,a42CL6R,2001-07-10T15:33:00.000Z,beta_engine
1076,190892,9001,5859742CL3R0156661577860220,a42CL5R,2001-09-10T03:25:00.000Z,beta_engine
1077,193151,7166,4065242CL1R0156661577860220,a42CL6R,2002-07-31T21:08:00.000Z,beta_engine
1078,260201,23372,3999842CL6R0156661577860220,a42CL3R,2002-04-27T18:30:00.000Z,beta_engine
1079,226635,48080,2279342CL8R0156661577860220,a42CL2R,2002-03-16T03:40:00.000Z,beta_engine
1080,49727,16285,5724042CL1R0156661577860220,a42CL5R,2001-08-29T18:34:00.000Z,beta_engine
1081,132067,5671,5745542CL8R0156661577860220,a42CL3R,2001-10-28T00:59:00.000Z,beta_engine
1082,135866,11495,1968242CL3R0156661577860220,a42CL2R,2001-02-06T23:16:00.000Z,beta_engine
1083,145884,20436,1899142CL8R0156661577860220,a42CL3R,2001-08-17T16:02:00.000Z,beta_engine
1084,45561,48170,5482442CL2R0156661577860220,a42CL4R,2001-06-20T03:55:00.000Z,beta_engine
1085,61580,26164,1490642CL6R0156661577860220,a42CL9R,2001-07-28T06:29:00.000Z,beta_engine
1086,21175,8445,3978242CL5R0156661577860220,a42CL9R,2001-11-27T23:58:00.000Z,beta_engine
1087,109123,9537,970642CL9R0156661577860220,a42CL3R,2002-03-27T23:08:00.000Z,beta_engine
1088,270314,9435,412042CL6R0156661577860220,a42CL3R,2001-08-08T23:09:00.000Z,beta_engine
1089,142203,23081,4562842CL5R0156661577860220,a42CL2R,2001-06-13T23:52:00.000Z,beta_engine
1090,95645,26936,5744842CL1R0156661577860220,a42CL2R,2002-06-22T20:13:00.000Z,beta_engine
1091,205964,9345,47242CL8R0156661577860220,a42CL3R,2002-04-12T10:12:00.000Z,beta_engine
1092,334837,2575,4146442CL8R0156661577860220,a42CL7R,2002-06-22T22:34:00.000Z,beta_engine
1093,221826,5620,4802242CL4R0156661577860220,a42CL8R,2002-02-21T23:45:00.000Z,beta_engine
1094,84627,20346,5648242CL4R0156661577860220,a42CL5R,2002-02-06T01:07:00.000Z,beta_engine
1095,108796,8404,553042CL1R0156661577860220,a42CL6R,2002-07-24T17:59:00.000Z,beta_engine
1096,200939,7365,6189242CL7R0156661577860220,a42CL3R,2002-05-05T19:15:00.000Z,beta_engine
1097,19929,56281,5973242CL8R0156661577860220,a42CL2R,2002-02-16T15:13:00.000Z,beta_engine
1098,45129,17859,2795342CL5R0156661577860220,a42CL6R,2001-11-08T16:42:00.000Z,beta_engine
1099,82366,52766,5166342CL7R0156661577860220,a42CL7R,2001-12-18T19:24:00.000Z,beta_engine
1100,146942,18433,3989042CL1R0156661577860220,a42CL4R,2002-05-18T12:45:00.000Z,beta_engine
1101,203064,32216,6313942CL3R0156661577860220,a42CL1R,2002-06-29T02:35:00.000Z,beta_engine
1102,46625,17600,5948342CL1R0156661577860220,a42CL4R,2001-09-28T12:48:00.000Z,beta_engine
1103,156186,12930,2422842CL9R0156661577860220,a42CL5R,2001-09-06T16:33:00.000Z,beta_engine
1104,95386,41141,960342CL3R0156661577860220,a42CL3R,2001-05-11T15:40:00.000Z,beta_engine
1105,67257,7056,5685242CL8R0156661577860220,a42CL7R,2002-06-23T13:17:00.000Z,beta_engine
1106,104760,10710,3420642CL9R0156661577860220,a42CL8R,2000-12-30T06:32:00.000Z,beta_engine
1107,334582,5931,6112942CL1R0156661577860220,a42CL9R,2002-04-17T23:32:00.000Z,beta_engine
1108,128579,56714,4054442CL3R0156661577860220,a42CL7R,2002-12-20T02:37:00.000Z,beta_engine
1109,61468,9009,5569642CL1R0156661577860220,a42CL7R,2001-10-15T13:32:00.000Z,beta_engine
1110,180235,6652,3358142CL8R0156661577860220,a42CL5R,2002-03-20T13:37:00.000Z,beta_engine
1111,60436,13204,2938742CL6R0156661577860220,a42CL7R,2001-12-07T04:03:00.000Z,beta_engine
1112,227552,312,2723742CL9R0156661577860220,a42CL2R,2001-07-01T19:59:00.000Z,beta_engine
1113,175136,5732,2783542CL1R0156661577860220,a42CL4R,2001-03-02T19:20:00.000Z,beta_engine
1114,55116,16026,5698942CL3R0156661577860220,a42CL5R,2002-02-26T13:58:00.000Z,beta_engine
1115,109097,63080,872842CL4R0156661577860220,a42CL5R,2001-10-17T00:24:00.000Z,beta_engine
1116,66411,18108,2872942CL3R0156661577860220,a42CL2R,2003-01-24T15:40:00.000Z,beta_engine
1117,375873,44396,1595442CL3R0156661577860220,a42CL9R,2002-04-04T14:44:00.000Z,beta_engine
1118,28630,32589,2100742CL7R0156661577860220,a42CL6R,2001-12-18T07:47:00.000Z,beta_engine
1119,86388,6733,5281542CL3R0156661577860220,a42CL3R,2002-09-26T21:31:00.000Z,beta_engine
1120,50117,22485,2977042CL5R0156661577860220,a42CL9R,2002-05-13T21:15:00.000Z,beta_engine
1121,216338,14639,4829642CL9R0156661577860220,a42CL7R,2001-12-12T20:59:00.000Z,beta_engine
1122,74506,9162,1487742CL7R0156661577860220,a42CL8R,2002-04-24T07:20:00.000Z,beta_engine
1123,354987,31923,2247142CL2R0156661577860220,a42CL4R,2002-03-07T03:15:00.000Z,beta_engine
1124,119462,36207,6064342CL2R0156661577860220,a42CL4R,2001-11-05T15:43:00.000Z,beta_engine
1125,69777,32969,215542CL1R0156661577860220,a42CL8R,2001-08-31T23:08:00.000Z,beta_engine
1126,108065,18380,2499642CL7R0156661577860220,a42CL4R,2001-05-31T13:37:00.000Z,beta_engine
1127,140651,39239,5188142CL3R0156661577860220,a42CL4R,2002-09-15T04:15:00.000Z,beta_engine
1128,83915,5541,3078342CL3R0156661577860220,a42CL1R,2001-09-14T17:27:00.000Z,beta_engine
1129,292577,3819,4948542CL1R0156661577860220,a42CL7R,2002-10-06T21:56:00.000Z,beta_engine
1130,221704,13222,3985242CL5R0156661577860220,a42CL6R,2001-12-09T06:25:00.000Z,beta_engine
1131,50782,8393,2634842CL6R0156661577860220,a42CL1R,2001-09-14T20:17:00.000Z,beta_engine
1132,96781,28139,6540942CL7R0156661577860220,a42CL6R,2001-09-14T05:07:00.000Z,beta_engine
1133,206974,21787,4144742CL4R0156661577860220,a42CL3R,2001-04-02T02:51:00.000Z,beta_engine
1134,71186,9404,3834742CL5R0156661577860220,a42CL4R,2002-02-25T16:05:00.000Z,beta_engine
1135,395679,24106,3039042CL4R0156661577860220,a42CL6R,2002-06-01T05:16:00.000Z,beta_engine
1136,62323,24782,1637842CL5R0156661577860220,a42CL9R,2001-10-02T20:02:00.000Z,beta_engine
1137,76689,6242,2742242CL2R0156661577860220,a42CL8R,2002-05-08T03:25:00.000Z,beta_engine
1138,76687,10203,1860442CL6R0156661577860220,a42CL1R,2002-05-08T00:59:00.000Z,beta_engine
1139,129106,20713,3611342CL4R0156661577860220,a42CL9R,2001-10-04T09:05:00.000Z,beta_engine
1140,55913,26457,374942CL7R0156661577860220,a42CL8R,2002-02-14T20:12:00.000Z,beta_engine
1141,104169,18966,3937942CL6R0156661577860220,a42CL7R,2001-06-29T12:45:00.000Z,beta_engine
1142,263748,24983,1073242CL5R0156661577860220,a42CL1R,2002-10-17T19:02:00.000Z,beta_engine
1143,141234,2890,926542CL9R0156661577860220,a42CL5R,2001-07-22T05:41:00.000Z,beta_engine
1144,111488,13142,4298842CL3R0156661577860220,a42CL9R,2001-07-26T18:01:00.000Z,beta_engine
1145,474330,15234,3006142CL4R0156661577860220,a42CL7R,2001-10-15T17:27:00.000Z,beta_engine
1146,205550,15786,3060542CL6R0156661577860220,a42CL8R,2001-09-04T20:55:00.000Z,beta_engine
1147,466664,13757,2763442CL2R0156661577860220,a42CL2R,2001-03-20T00:48:00.000Z,beta_engine
1148,190295,17783,685142CL2R0156661577860220,a42CL5R,2001-12-20T11:00:00.000Z,beta_engine
1149,45234,11803,1961842CL4R0156661577860220,a42CL4R,2002-01-06T00:36:00.000Z,beta_engine
1150,188462,18225,4493442CL3R0156661577860220,a42CL8R,2001-05-22T02:58:00.000Z,beta_engine
1151,166449,2650,6514342CL5R0156661577860220,a42CL8R,2001-09-02T03:48:00.000Z,beta_engine
1152,299878,11478,4977842CL7R0156661577860220,a42CL4R,2001-10-08T04:43:00.000Z,beta_engine
1153,69962,26768,4173142CL1R0156661577860220,a42CL6R,2001-06-04T22:44:00.000Z,beta_engine
1154,81059,20150,1095442CL9R0156661577860220,a42CL7R,2001-01-25T19:50:00.000Z,beta_engine
1155,110659,28187,243942CL6R0156661577860220,a42CL9R,2001-07-02T11:03:00.000Z,beta_engine
1156,112779,25240,448742CL2R0156661577860220,a42CL5R,2002-03-09T20:59:00.000Z,beta_engine
1157,356526,4513,695542CL1R0156661577860220,a42CL7R,2002-04-19T17:16:00.000Z,beta_engine
1158,267593,14719,5070542CL8R0156661577860220,a42CL4R,2002-01-14T17:58:00.000Z,beta_engine
1159,65044,15276,3494642CL4R0156661577860220,a42CL9R,2001-11-05T16:56:00.000Z,beta_engine
1160,83120,15036,4806342CL2R0156661577860220,a42CL3R,2001-07-30T19:26:00.000Z,beta_engine
1161,182727,18750,2517442CL5R0156661577860220,a42CL2R,2001-04-05T17:12:00.000Z,beta_engine
1162,274427,33874,2870342CL9R0156661577860220,a42CL8R,2002-07-03T16:48:00.000Z,beta_engine
1163,87834,4505,2632442CL2R0156661577860220,a42CL4R,2001-06-10T07:10:00.000Z,beta_engine
1164,198007,6980,931442CL2R0156661577860220,a42CL8R,2002-08-21T19:22:00.000Z,beta_engine
1165,174174,4802,931242CL4R0156661577860220,a42CL3R,2002-04-06T15:22:00.000Z,beta_engine
1166,91699,29854,2786742CL5R0156661577860220,a42CL5R,2001-12-22T14:40:00.000Z,beta_engine
1167,67704,28721,3948742CL1R0156661577860220,a42CL2R,2002-05-09T00:16:00.000Z,beta_engine
1168,190572,4378,4977142CL1R0156661577860220,a42CL1R,2002-05-27T12:49:00.000Z,beta_engine
1169,107390,10067,6086142CL9R0156661577860220,a42CL1R,2001-07-22T14:49:00.000Z,beta_engine
1170,148104,22547,5597042CL3R0156661577860220,a42CL2R,2002-03-04T01:22:00.000Z,beta_engine
1171,50161,9230,2582142CL5R0156661577860220,a42CL1R,2001-10-08T18:21:00.000Z,beta_engine
1172,42559,8877,5071742CL3R0156661577860220,a42CL2R,2002-04-05T14:37:00.000Z,beta_engine
1173,176921,22501,5128542CL6R0156661577860220,a42CL4R,2001-04-11T14:28:00.000Z,beta_engine
1174,20198,12436,883042CL5R0156661577860220,a42CL7R,2001-12-24T15:40:00.000Z,beta_engine
1175,43638,26111,3688142CL3R0156661577860220,a42CL6R,2002-10-04T05:26:00.000Z,beta_engine
1176,183244,35183,2778642CL8R0156661577860220,a42CL6R,2002-06-16T01:56:00.000Z,beta_engine
1177,270587,4163,6316542CL4R0156661577860220,a42CL2R,2001-12-15T05:40:00.000Z,beta_engine
1178,234390,26181,249642CL7R0156661577860220,a42CL3R,2001-12-17T18:15:00.000Z,beta_engine
1179,241032,3478,3497342CL6R0156661577860220,a42CL7R,2001-10-26T11:56:00.000Z,beta_engine
