id,factory_no,machine_no,serial_no,part_no,status,timestamp
1872,169634,19487,6364142CL8R0156661577860220,a42CL2R,beta_engine,1010939160
1873,323506,7426,5558642CL9R0156661577860220,a42CL2R,beta_engine,1020682560
1874,291080,20038,2256042CL7R0156661577860220,a42CL4R,beta_engine,1007150700
1875,48428,8381,6090942CL2R0156661577860220,a42CL2R,beta_engine,988848900
1876,99022,15445,257342CL4R0156661577860220,a42CL2R,beta_engine,1025691000
1877,48119,4873,5498242CL6R0156661577860220,a42CL2R,beta_engine,1021833300
1878,63730,7426,4125542CL6R0156661577860220,a42CL6R,beta_engine,1025810520
1879,223332,9924,3524042CL7R0156661577860220,a42CL9R,beta_engine,1024379400
1880,280835,3746,2709542CL5R0156661577860220,a42CL7R,beta_engine,1020940680
1881,136315,28661,2367642CL6R0156661577860220,a42CL7R,beta_engine,1021597800
1882,36320,10609,5835442CL6R0156661577860220,a42CL7R,beta_engine,1020846540
1883,173897,19226,6447742CL2R0156661577860220,a42CL5R,beta_engine,1002468540
1884,118151,6484,2505142CL6R0156661577860220,a42CL5R,beta_engine,963247980
1885,201436,3061,6060242CL7R0156661577860220,a42CL3R,beta_engine,995344680
1886,85219,26732,5933842CL3R0156661577860220,a42CL9R,beta_engine,985751460
1887,96786,20217,1806442CL9R0156661577860220,a42CL7R,beta_engine,1008902940
1888,342720,4863,5604542CL6R0156661577860220,a42CL6R,beta_engine,1017559080
1889,471845,16380,5005142CL6R0156661577860220,a42CL4R,beta_engine,1003247280
1890,56504,2487,1987642CL6R0156661577860220,a42CL7R,beta_engine,988889040
1891,18412,31196,4212242CL8R0156661577860220,a42CL5R,beta_engine,983857200
1892,195070,3862,4875242CL4R0156661577860220,a42CL4R,beta_engine,1020780540
1893,17632,1413,1390742CL4R0156661577860220,a42CL8R,beta_engine,1018604040
1894,302457,24657,4528142CL7R0156661577860220,a42CL4R,beta_engine,1000519680
1895,377296,4672,4085242CL1R0156661577860220,a42CL1R,beta_engine,1002325080
1896,78250,10569,6477942CL2R0156661577860220,a42CL5R,beta_engine,1009194300
1897,131150,10166,5322842CL7R0156661577860220,a42CL9R,beta_engine,1017125520
1898,130964,20149,914242CL4R0156661577860220,a42CL3R,beta_engine,1031161500
1899,108040,6676,1201742CL4R0156661577860220,a42CL2R,beta_engine,1020105180
1900,148644,25581,1169442CL3R0156661577860220,a42CL6R,beta_engine,989982600
1901,40096,7886,3443042CL3R0156661577860220,a42CL3R,beta_engine,1031043540
1902,223897,19259,6237342CL6R0156661577860220,a42CL3R,beta_engine,979646220
1903,244048,20559,6280942CL1R0156661577860220,a42CL9R,beta_engine,1020612060
1904,411515,9940,4554942CL6R0156661577860220,a42CL7R,beta_engine,999691440
1905,29723,16929,5547842CL4R0156661577860220,a42CL4R,beta_engine,1027997040
1906,53888,27847,3142342CL5R0156661577860220,a42CL1R,beta_engine,1018359840
1907,140805,54353,4384042CL5R0156661577860220,a42CL4R,beta_engine,1005677940
1908,150501,5601,4613142CL9R0156661577860220,a42CL7R,beta_engine,1016986200
1909,35783,7122,2681342CL5R0156661577860220,a42CL9R,beta_engine,1018262940
1910,134300,7799,1757042CL4R0156661577860220,a42CL9R,beta_engine,993231420
1911,324981,8528,1226642CL7R0156661577860220,a42CL1R,beta_engine,977851020
1912,66149,34755,1300342CL2R0156661577860220,a42CL5R,beta_engine,996845700
1913,47583,38887,2036942CL5R0156661577860220,a42CL8R,beta_engine,1035911700
1914,36357,5257,1255642CL6R0156661577860220,a42CL3R,beta_engine,997621320
1915,176757,10957,1854842CL2R0156661577860220,a42CL2R,beta_engine,986492880
1916,83025,2292,3600842CL5R0156661577860220,a42CL5R,beta_engine,1013550720
1917,123571,18591,5671442CL4R0156661577860220,a42CL5R,beta_engine,1011962160
1918,64522,29064,3519142CL6R0156661577860220,a42CL9R,beta_engine,1014717780
1919,141892,19618,4926842CL5R0156661577860220,a42CL4R,beta_engine,1014305100
1920,71877,12344,149742CL7R0156661577860220,a42CL7R,beta_engine,1042787160
1921,226190,6992,4149742CL5R0156661577860220,a42CL3R,beta_engine,1027831620
1922,58755,70121,1719542CL9R0156661577860220,a42CL5R,beta_engine,975693360
1923,62440,4640,3178142CL2R0156661577860220,a42CL5R,beta_engine,1003805760
1924,24830,21505,582842CL5R0156661577860220,a42CL5R,beta_engine,997945980
1925,164166,14566,4744742CL1R0156661577860220,a42CL9R,beta_engine,985329600
1926,56847,10380,258542CL1R0156661577860220,a42CL1R,beta_engine,1021326900
1927,193918,12079,5636442CL2R0156661577860220,a42CL8R,beta_engine,1008437940
1928,106897,19679,6057442CL2R0156661577860220,a42CL1R,beta_engine,1023469140
1929,77823,16591,1799642CL2R0156661577860220,a42CL7R,beta_engine,1029843240
1930,44683,5737,5523942CL2R0156661577860220,a42CL5R,beta_engine,989213340
1931,327070,7583,4532542CL7R0156661577860220,a42CL6R,beta_engine,978804000
1932,38342,30148,574342CL3R0156661577860220,a42CL6R,beta_engine,984437700
1933,185064,5452,853242CL9R0156661577860220,a42CL5R,beta_engine,1008485880
1934,345380,5007,4445242CL2R0156661577860220,a42CL4R,beta_engine,1002641640
1935,140992,9357,4582042CL1R0156661577860220,a42CL2R,beta_engine,996938460
1936,53773,40266,2303042CL9R0156661577860220,a42CL1R,beta_engine,981361140
1937,74820,27058,2557642CL2R0156661577860220,a42CL6R,beta_engine,1002564660
1938,171452,10443,3778542CL8R0156661577860220,a42CL2R,beta_engine,1023326220
1939,189281,16568,3843942CL8R0156661577860220,a42CL2R,beta_engine,1027685880
1940,108307,34167,593942CL8R0156661577860220,a42CL7R,beta_engine,981096300
1941,302872,26144,1168142CL4R0156661577860220,a42CL3R,beta_engine,983642700
1942,73853,10471,4965842CL6R0156661577860220,a42CL5R,beta_engine,1002616200
1943,167591,5181,6036142CL4R0156661577860220,a42CL1R,beta_engine,959514060
1944,162887,9543,2740742CL3R0156661577860220,a42CL2R,beta_engine,1029238560
1945,92230,11946,6129542CL8R0156661577860220,a42CL5R,beta_engine,1030241880
1946,217596,2046,664742CL8R0156661577860220,a42CL5R,beta_engine,1006684080
1947,108312,10734,4619642CL4R0156661577860220,a42CL2R,beta_engine,1007387820
1948,100999,26400,4430242CL4R0156661577860220,a42CL2R,beta_engine,1010497020
1949,109280,18339,2033342CL2R0156661577860220,a42CL6R,beta_engine,997379400
1950,203049,32255,4973342CL6R0156661577860220,a42CL1R,beta_engine,1009169760
1951,406552,14142,4037442CL2R0156661577860220,a42CL2R,beta_engine,1016012040
1952,255365,46056,5338942CL6R0156661577860220,a42CL8R,beta_engine,1018737840
1953,35605,17208,4448142CL2R0156661577860220,a42CL4R,beta_engine,1010997960
1954,203216,37351,6537942CL8R0156661577860220,a42CL6R,beta_engine,1010172420
1955,107612,27879,6357442CL8R0156661577860220,a42CL4R,beta_engine,1000750560
1956,142244,3042,448642CL5R0156661577860220,a42CL1R,beta_engine,997891800
1957,100866,36424,2057942CL6R0156661577860220,a42CL6R,beta_engine,985611480
1958,33863,2245,41842CL3R0156661577860220,a42CL2R,beta_engine,990357180
1959,239650,5989,2380942CL1R0156661577860220,a42CL6R,beta_engine,1055181660
1960,38655,30093,5293642CL8R0156661577860220,a42CL1R,beta_engine,1002859440
1961,134682,31816,4013742CL7R0156661577860220,a42CL2R,beta_engine,1008481260
1962,24283,9382,389642CL9R0156661577860220,a42CL5R,beta_engine,1012207080
1963,128954,15479,5167142CL3R0156661577860220,a42CL3R,beta_engine,1011340500
1964,123651,35403,1331542CL3R0156661577860220,a42CL9R,beta_engine,1020957960
1965,87586,20048,540142CL1R0156661577860220,a42CL1R,beta_engine,1018578420
1966,91259,6725,1855242CL9R0156661577860220,a42CL7R,beta_engine,1026879000
1967,142698,19837,3941642CL4R0156661577860220,a42CL1R,beta_engine,1019466120
1968,142258,30773,1267942CL7R0156661577860220,a42CL7R,beta_engine,1014711660
1969,221802,22330,6326342CL3R0156661577860220,a42CL2R,beta_engine,1019125320
1970,183226,29410,3962642CL6R0156661577860220,a42CL4R,beta_engine,1015809780
1971,162753,15015,713142CL4R0156661577860220,a42CL7R,beta_engine,1016763960
1972,209258,14791,1393242CL7R0156661577860220,a42CL9R,beta_engine,1016656980
1973,34693,45831,166242CL1R0156661577860220,a42CL8R,beta_engine,1012158960
1974,17791,19231,2228642CL5R0156661577860220,a42CL7R,beta_engine,1012106760
1975,191229,13875,4889442CL9R0156661577860220,a42CL2R,beta_engine,997178580
1976,99675,11786,4582842CL3R0156661577860220,a42CL1R,beta_engine,1020832080
1977,308204,8780,3566342CL5R0156661577860220,a42CL5R,beta_engine,1033977660
1978,77625,34121,6152842CL9R0156661577860220,a42CL9R,beta_engine,1016510040
1979,100887,31486,3622042CL5R0156661577860220,a42CL2R,beta_engine,1014433260
1980,147835,26214,1493542CL3R0156661577860220,a42CL3R,beta_engine,1033002480
1981,56333,6773,4097542CL7R0156661577860220,a42CL2R,beta_engine,1024942140
1982,84374,2569,2603042CL3R0156661577860220,a42CL2R,beta_engine,1001942820
1983,84138,8241,668042CL4R0156661577860220,a42CL3R,beta_engine,1000392060
1984,149572,12144,3009942CL5R0156661577860220,a42CL4R,beta_engine,1012421280
1985,111650,30354,1297342CL6R0156661577860220,a42CL8R,beta_engine,1007319840
1986,49084,4608,3221542CL5R0156661577860220,a42CL2R,beta_engine,1020875160
1987,73733,10313,173142CL5R0156661577860220,a42CL8R,beta_engine,1014573720
1988,218434,19743,5125542CL1R0156661577860220,a42CL4R,beta_engine,1044179580
1989,130135,35623,2276342CL6R0156661577860220,a42CL5R,beta_engine,1024139340
1990,81080,21434,3545842CL4R0156661577860220,a42CL9R,beta_engine,992254320
1991,167308,21644,1836842CL8R0156661577860220,a42CL5R,beta_engine,1002210240
1992,182189,2843,447142CL4R0156661577860220,a42CL7R,beta_engine,1041942540
1993,22103,6838,1779742CL5R0156661577860220,a42CL7R,beta_engine,974924040
1994,220896,10450,6135542CL8R0156661577860220,a42CL2R,beta_engine,1017053460
1995,143578,38150,2006742CL9R0156661577860220,a42CL8R,beta_engine,979096800
1996,347215,20728,2535742CL3R0156661577860220,a42CL5R,beta_engine,1018604280
1997,176661,15962,4178942CL2R0156661577860220,a42CL2R,beta_engine,993651780
1998,65297,15847,6354542CL3R0156661577860220,a42CL4R,beta_engine,996167940
1999,117208,20961,2111642CL5R0156661577860220,a42CL9R,beta_engine,1007268540
4000,55203,23970,3595742CL5R0156661577860220,a42CL1R,beta_engine,1012008840
4001,190331,11973,3102242CL1R0156661577860220,a42CL5R,beta_engine,1034079780
4002,54451,9382,1759842CL2R0156661577860220,a42CL1R,beta_engine,1009173420
4003,33229,11406,6405542CL8R0156661577860220,a42CL7R,beta_engine,1034377500
4004,103151,12698,2096242CL1R0156661577860220,a42CL6R,beta_engine,1007373720
4005,63477,12734,5466942CL9R0156661577860220,a42CL5R,beta_engine,1013978700
4006,97187,42624,4362242CL1R0156661577860220,a42CL2R,beta_engine,1006434780
4007,30614,7153,4919242CL4R0156661577860220,a42CL8R,beta_engine,988046280
4008,83437,24522,2431842CL2R0156661577860220,a42CL3R,beta_engine,999810360
4009,142915,9409,6505842CL6R0156661577860220,a42CL6R,beta_engine,1027720260
4010,383272,29695,2126642CL8R0156661577860220,a42CL7R,beta_engine,1029073320
4011,85196,8152,4906142CL5R0156661577860220,a42CL7R,beta_engine,991573380
4012,419834,10214,2932542CL2R0156661577860220,a42CL9R,beta_engine,1021834500
4013,286762,31475,1202342CL6R0156661577860220,a42CL8R,beta_engine,997311120
4014,186078,11758,5482942CL1R0156661577860220,a42CL9R,beta_engine,994181580
4015,168666,28433,4247742CL7R0156661577860220,a42CL9R,beta_engine,987984900
4016,115587,10281,1508942CL3R0156661577860220,a42CL5R,beta_engine,980427120
4017,279522,18165,4579242CL1R0156661577860220,a42CL5R,beta_engine,1015922760
4018,77304,40894,6548042CL4R0156661577860220,a42CL8R,beta_engine,1022811240
4019,163436,26357,1832842CL3R0156661577860220,a42CL7R,beta_engine,1001648160
4020,124811,55155,2385142CL7R0156661577860220,a42CL2R,beta_engine,982228920
4021,130537,8473,401242CL8R0156661577860220,a42CL6R,beta_engine,992086560
4022,84568,7916,6064842CL7R0156661577860220,a42CL5R,beta_engine,996300480
4023,109459,10001,532342CL4R0156661577860220,a42CL6R,beta_engine,998642220
4024,29620,27595,261942CL5R0156661577860220,a42CL9R,beta_engine,987553860
4025,424751,4677,4039442CL2R0156661577860220,a42CL1R,beta_engine,1003389360
4026,67786,3740,5228742CL8R0156661577860220,a42CL9R,beta_engine,1007806500
4027,195901,18507,6495242CL2R0156661577860220,a42CL5R,beta_engine,1029397560
4028,98562,9668,4885942CL3R0156661577860220,a42CL9R,beta_engine,993599340
4029,41173,31201,1493242CL3R0156661577860220,a42CL8R,beta_engine,999043620
4030,122753,9156,1326742CL1R0156661577860220,a42CL9R,beta_engine,985809360
4031,10953,34513,2551242CL6R0156661577860220,a42CL2R,beta_engine,988393860
4032,205341,35831,5293942CL1R0156661577860220,a42CL8R,beta_engine,1028623500
4033,35641,21389,4581342CL1R0156661577860220,a42CL8R,beta_engine,988783860
4034,204564,16069,4278142CL9R0156661577860220,a42CL4R,beta_engine,1002438480
4035,124715,8578,6516942CL3R0156661577860220,a42CL6R,beta_engine,1034833500
4036,116518,22080,4935042CL2R0156661577860220,a42CL9R,beta_engine,1000993980
4037,45240,7095,2328442CL2R0156661577860220,a42CL5R,beta_engine,1002704760
4038,315770,32649,2409042CL8R0156661577860220,a42CL2R,beta_engine,1004066940
4039,54810,10501,3316842CL6R0156661577860220,a42CL3R,beta_engine,1027123200
4040,118182,30751,3080942CL2R0156661577860220,a42CL5R,beta_engine,1025684580
4041,46666,4375,5585542CL8R0156661577860220,a42CL6R,beta_engine,992539380
4042,33577,33925,2296442CL7R0156661577860220,a42CL5R,beta_engine,1001727540
4043,272400,8792,3027842CL3R0156661577860220,a42CL3R,beta_engine,1002434580
4044,109801,53621,537542CL3R0156661577860220,a42CL4R,beta_engine,1003954380
4045,105799,8309,5967342CL5R0156661577860220,a42CL5R,beta_engine,1019745120
4046,38863,19172,2717442CL3R0156661577860220,a42CL4R,beta_engine,985830780
4047,113971,33872,123542CL4R0156661577860220,a42CL6R,beta_engine,1005743280
4048,89178,13730,1704942CL3R0156661577860220,a42CL5R,beta_engine,1015762140
4049,329795,14794,5152742CL2R0156661577860220,a42CL4R,beta_engine,1032336900
4050,170830,42484,1182842CL8R0156661577860220,a42CL7R,beta_engine,1022158260
4051,78665,19423,2257942CL6R0156661577860220,a42CL2R,beta_engine,995306460
4052,164469,5223,2622642CL8R0156661577860220,a42CL6R,beta_engine,993201540
4053,70794,12887,4247742CL9R0156661577860220,a42CL4R,beta_engine,1005797700
4054,109683,17425,1265442CL7R0156661577860220,a42CL5R,beta_engine,1013900580
4055,89747,6760,2155142CL6R0156661577860220,a42CL4R,beta_engine,1022390760
4056,354149,5978,3976142CL9R0156661577860220,a42CL9R,beta_engine,1000506600
4057,264474,14277,5332342CL9R0156661577860220,a42CL4R,beta_engine,1005548280
4058,123071,10105,2656642CL4R0156661577860220,a42CL2R,beta_engine,986845020
4059,130771,19970,5835942CL1R0156661577860220,a42CL2R,beta_engine,985468560
4060,491143,10362,1753142CL9R0156661577860220,a42CL3R,beta_engine,1023899280
4061,80548,18259,2364842CL4R0156661577860220,a42CL8R,beta_engine,1010606400
4062,45820,3282,3608742CL5R0156661577860220,a42CL3R,beta_engine,996493560
4063,174331,4071,6184942CL4R0156661577860220,a42CL7R,beta_engine,1030828140
4064,234331,3250,4162242CL6R0156661577860220,a42CL9R,beta_engine,1000252020
4065,25818,3064,1852342CL6R0156661577860220,a42CL5R,beta_engine,1008652440
4066,266486,34894,861142CL4R0156661577860220,a42CL3R,beta_engine,1038909720
4067,188184,28218,1731242CL3R0156661577860220,a42CL4R,beta_engine,981371640
4068,169521,7600,6116242CL4R0156661577860220,a42CL4R,beta_engine,1017959160
4069,183059,34975,5580542CL7R0156661577860220,a42CL6R,beta_engine,1012755120
4070,139882,11868,3301842CL7R0156661577860220,a42CL1R,beta_engine,1022862360
4071,227487,5156,4165142CL2R0156661577860220,a42CL2R,beta_engine,1012851000
4072,458794,4863,108242CL7R0156661577860220,a42CL4R,beta_engine,998323500
4073,177148,5233,3535442CL8R0156661577860220,a42CL6R,beta_engine,982510140
4074,48291,9638,5171242CL8R0156661577860220,a42CL5R,beta_engine,966115860
4075,141996,3820,5153242CL6R0156661577860220,a42CL7R,beta_engine,1005340080
4076,35574,21223,3668342CL8R0156661577860220,a42CL5R,beta_engine,994248000
4077,267076,10111,5066642CL4R0156661577860220,a42CL8R,beta_engine,1017516180
4078,88140,13552,968642CL5R0156661577860220,a42CL2R,beta_engine,1020928980
4079,154158,22869,1023142CL8R0156661577860220,a42CL2R,beta_engine,1005436140
4080,712076,5301,5288642CL6R0156661577860220,a42CL4R,beta_engine,1006919640
4081,124189,29860,5277542CL9R0156661577860220,a42CL5R,beta_engine,1017236520
4082,131938,3634,925942CL3R0156661577860220,a42CL4R,beta_engine,1024340100
4083,104939,9353,2939642CL4R0156661577860220,a42CL8R,beta_engine,1010701140
4084,170567,12795,1162142CL6R0156661577860220,a42CL4R,beta_engine,998391900
4085,74329,20771,3825142CL8R0156661577860220,a42CL9R,beta_engine,1012554420
4086,105205,14105,3277842CL2R0156661577860220,a42CL1R,beta_engine,1016452740
4087,278001,26419,4067842CL1R0156661577860220,a42CL5R,beta_engine,1025765700
4088,232274,12147,2356542CL6R0156661577860220,a42CL4R,beta_engine,995974560
4089,102526,1737,5090942CL1R0156661577860220,a42CL1R,beta_engine,1025597280
4090,189205,6853,4735342CL9R0156661577860220,a42CL9R,beta_engine,1007707080
4091,105056,9681,2865142CL8R0156661577860220,a42CL3R,beta_engine,998112660
4092,97913,25793,1987542CL9R0156661577860220,a42CL7R,beta_engine,978748020
4093,34669,10857,3740042CL6R0156661577860220,a42CL7R,beta_engine,1019609280
4094,170249,41255,3878542CL2R0156661577860220,a42CL1R,beta_engine,1003370160
4095,220469,6291,4624142CL9R0156661577860220,a42CL4R,beta_engine,1013868240
4096,241627,9210,289942CL3R0156661577860220,a42CL6R,beta_engine,981787080
4097,203367,18449,402742CL7R0156661577860220,a42CL1R,beta_engine,1028591400
4098,118657,37435,1111242CL2R0156661577860220,a42CL5R,beta_engine,1015070580
4099,85427,2419,6335742CL4R0156661577860220,a42CL1R,beta_engine,1030499340
4100,142301,14695,2959442CL6R0156661577860220,a42CL9R,beta_engine,1048074360
4101,143859,32594,1141242CL7R0156661577860220,a42CL7R,beta_engine,990937860
4102,107111,11799,5033842CL5R0156661577860220,a42CL2R,beta_engine,1018480440
4103,125339,4767,308542CL8R0156661577860220,a42CL1R,beta_engine,1005035340
4104,121678,28584,5085342CL8R0156661577860220,a42CL5R,beta_engine,1031621640
4105,224389,16215,2732142CL6R0156661577860220,a42CL4R,beta_engine,999805860
4106,101212,24816,1964242CL2R0156661577860220,a42CL7R,beta_engine,994699380
4107,44714,14093,3339042CL8R0156661577860220,a42CL2R,beta_engine,995036220
4108,87216,21354,5118242CL7R0156661577860220,a42CL2R,beta_engine,1014423540
4109,195770,25086,5347642CL8R0156661577860220,a42CL3R,beta_engine,994462560
4110,199738,28011,5482742CL4R0156661577860220,a42CL4R,beta_engine,989044140
4111,150819,19627,5206342CL7R0156661577860220,a42CL2R,beta_engine,1017737160
4112,78412,7282,103742CL8R0156661577860220,a42CL9R,beta_engine,1013161740
4113,227598,7193,3279342CL7R0156661577860220,a42CL9R,beta_engine,993125040
4114,344226,42116,5986342CL7R0156661577860220,a42CL6R,beta_engine,991097700
4115,52128,37086,3557442CL2R0156661577860220,a42CL6R,beta_engine,967524480
4116,203536,11602,45242CL5R0156661577860220,a42CL9R,beta_engine,1008132360
4117,108984,14676,2975742CL8R0156661577860220,a42CL9R,beta_engine,1014446820
4118,323003,30414,93642CL6R0156661577860220,a42CL3R,beta_engine,1002332820
4119,180051,9264,2147842CL2R0156661577860220,a42CL3R,beta_engine,1039312620
4120,154763,11742,5739742CL9R0156661577860220,a42CL7R,beta_engine,1025091180
4121,97185,4817,3490842CL8R0156661577860220,a42CL7R,beta_engine,998163240
